Latitude,Longitude,DepthOfSoil,TotalUnitWeight,N60,FinesContent,PeakGroundAcceleration,GoundWaterLevel,SoilType,ModulusOfElasticity
15.484068,120.618036,7.5,21,92,28.8,0.37,1,SM,65
15.468813,120.653222,7.5,21,47,21.05,0.4,3,SM,35
15.529917,120.593229,7.5,23,100,0,0.4,1.5,Coring,6000
15.51257,120.530434,7.5,21,51,25.33,0.3,1.5,SM,65
15.512619,120.530559,7.5,21,47,28.12,0.3,1.5,SM,35
15.482223,120.618998,7.5,21,44,57,0.37,6,ML,55
15.478732,120.612065,7.5,23,100,0,0.37,3,Coring,6000
15.465571,120.56082,7.5,23,100,0,0.4,2,Coring,6000
15.506958,120.582855,7.5,22,22,1.7,0.3,3,SP,32.5
15.506284,120.581837,7.5,22,30,1.8,0.3,1.5,SP,32.5
15.505427,120.581811,7.5,22,28,1.6,0.3,3,SP,32.5
15.4589611,120.563484,7.5,23,100,0,0.4,3,Coring,6000
15.4446,120.598586,7.5,21,50,26,0.4,2.5,SM,35
15.460898,120.57104,7.5,19.58,50,29,0.42,100,SM,35
15.460948,120.571038,7.5,19.58,50,22,0.42,100,SM,35
15.439278,120.1588021,7.5,23,100,0,0.36,9,Coring,6000
15.473513,120.586521,7.5,21,29,62,0.42,3,MH,27.5
15.473617,120.586585,7.5,21,42,64,0.42,3,MH,55
15.50401,120.545443,7.5,20.4,69,63,0.42,100,MH,55
15.500177,120.578478,7.5,23,100,0,0.42,4.2,Coring,6000
15.500281,120.578607,7.5,23,100,0,0.42,4.2,Coring,6000
15.461005,120.628472,7.5,23,100,0,0.3,3,Coring,6000
15.514846,120.595286,7.5,23,100,0,0.2,2,silty tuff,6000
15.471258,120.62191,7.5,23,100,0,0.42,10,sandstone,6000
15.471257,120.621935,7.5,23,100,0,0.42,11,sandstone,6000
15.47107,120.621805,7.5,23,100,0,0.42,11,sandstone,6000
15.471258,120.62191,7.5,23,100,0,0.42,10.5,sandstone,6000
15.470799,120.621795,7.5,23,100,0,0.42,10,sandstone,6000
15.47079,120.62194,7.5,23,100,0,0.42,11,sandstone,6000
15.452293,120.604534,7.5,21,100,65.3,0.36,3,MH,55
15.405077,120.523147,7.5,24.2,34,22.8,0.4,100,SM,35
15.404488,120.52111,7.5,20.4,29,26.9,0.4,100,SM,32.5
15.350556,120.5733333,7.5,21,52,29.23,0.4,100,SM,65
15.35027778,120.5733333,7.5,21,38,28.88,0.4,100,SM,35
15.663855,120.640629,7.5,21,32,34.3,0.4,3,SM,35
15.636466,120.678522,7.5,21,34,65.48,0.4,5,MH,55
15.636579,120.67891,7.5,21,15,61.16,0.4,6,MH,27.5
15.636575,120.678641,7.5,21,23,62.68,0.4,100,MH,27.5
15.350654,120.4597661,7.5,20,30,30.54,0.45,8.5,SM,32.5
15.3505555,120.4594444,7.5,20,28,25.2,0.45,8.5,SM,32.5
15.3508333,120.4596333,7.5,21,33,26.12,0.45,8.5,SM,35
15.3507366,120.4596797,7.5,20,30,30.31,0.45,8.5,SM,32.5
15.3596706,120.5295569,7.5,21,30,52.41,0.4,1.5,ML,27.5
15.3596141,120.5296142,7.5,21,28,56.52,0.4,1.5,ML,27.5
15.3170505,120.5445324,7.5,23,100,0,0.4,9,Silty Tuff,6000
15.317026,120.5444387,7.5,23,100,0,0.4,12,Silty Tuff,6000
15.3169582,120.5443456,7.5,23,100,0,0.4,9,Silty Tuff,6000
15.3576096,120.5307234,7.5,21,21,53.27,0.4,7.5,ML,27.5
15.3576708,120.5305979,7.5,20,21,24.45,0.4,7.5,SM,32.5
15.3575746,120.5304976,7.5,20,25,28.88,0.4,7.5,SM,32.5
15.360509,120.5299422,7.5,21,36,81.74,0.4,9.3,CH,55
15.3606868,120.5302883,7.5,21,36,81.67,0.4,9.5,CH,55
15.3604388,120.53002,7.5,21,41,56.49,0.4,9.5,SM,35
15.3605854,120.5301752,7.5,21,40,81.34,0.4,9.3,CH,55
15.3589515,120.5297841,7.5,21,23,53.41,0.4,3,ML,27.5
15.3589267,120.5296187,7.5,21,28,56.52,0.4,1.5,ML,27.5
15.3502499,120.4587197,7.5,21,45,31.11,0.45,1.05,SM,35
15.3502834,120.4589033,7.5,21,47,33.44,0.45,1.05,SM,35
15.3504817,120.4589928,7.5,21,50,25.73,0.45,1.05,SM,35
15.359346,120.5292768,7.5,20,23,29.57,0.4,7.5,SM,32.5
15.3591204,120.5295204,7.5,21,21,15.75,0.4,7.5,ML,27.5
15.3585559,120.5361853,7.5,21,35,28.25,0.4,100,SM,35
15.3588452,120.5360233,7.5,21,38,26.86,0.4,100,SM,35
15.311507,120.525509,7.5,23,100,0,0.4,100,Tuff,6000
15.311605,120.525277,7.5,23,100,0,0.4,100,Tuff,6000
15.311683,120.525076,7.5,23,100,0,0.4,100,Tuff,6000
15.367389,120.491501,7.5,23,100,0,0.45,7.5,Sandstone,6000
15.368729,120.490337,7.5,19.5,31,67.08,0.45,7.5,MH,10.5
15.368404,120.491331,7.5,19,31,62.93,0.45,7.5,MH,5.25
15.32775,120.591127,7.5,21,65,22.78,0.4,3,SM,65
15.327568,120.590818,7.5,21,46,31.78,0.4,3,SM,35
15.327553,120.591062,7.5,21,40,23.39,0.4,6,SM,35
15.327533,120.591042,7.5,21,65,33.5,0.4,3,SM,65
15.3360374,120.6249407,7.5,21,17,82.22,0.36,1.05,CH,27.5
15.335743,120.6249792,7.5,21,22,81.87,0.36,1.05,CH,27.5
15.3032316,120.6952735,7.5,20,28,1.86,0.33,4.05,SP,32.5
15.3030271,120.695197,7.5,20,30,1.82,0.33,4.05,SP,32.5
15.3360188,120.658229,7.5,21,31,23.87,0.4,100,SM,35
15.3358829,120.6581489,7.5,21,32,22.95,0.4,100,SM,35
15.3358237,120.6583001,7.5,21,31,23.8,0.4,100,SM,35
15.3246303,120.6566815,7.5,21,32,25.09,0.36,1,SM,35
15.3241186,120.6565847,7.5,21,33,28,0.36,1,SM,35
15.326433,120.6543302,7.5,20,26,23.32,0.36,1,SM,32.5
15.3264609,120.6545474,7.5,20,27,22.82,0.36,1,SM,32.5
15.325277,120.653888,7.5,21,38,32.93,0.36,100,SM,35
15.325833,120.653611,7.5,21,39,25.99,0.36,100,SM,35
15.325833,120.654166,7.5,21,39,28.41,0.36,100,SM,35
15.27346,120.56187,7.5,18.15,57,62,0.4,100,CL,4
15.686632,120.412972,7.5,16.7,27,63.8,0.4,4.5,MH,15
15.686638,120.41313,7.5,17.3,35,67.2,0.4,5,MH,20
15.686652,120.412968,7.5,21,16,67.7,0.4,6,MH,27.5
15.686296,120.412971,7.5,21,21,67,0.4,7,MH,27.5
15.686062,120.412563,7.5,21,16,65.4,0.4,7,MH,27.5
15.743831,120.443005,7.5,23,100,0,0.3,100,ROCK,6000
15.743915,120.443051,7.5,23,100,0,0.3,100,ROCK,6000
15.745085,120.576019,7.5,21,25,57,0.3,2,ML,27.5
15.744907,120.576261,7.5,21,25,58,0.3,2,ML,27.5
15.769692,120.575525,7.5,21,28,58.68,0.3,1,ML,27.5
15.808724,120.571566,7.5,21,22,57.2,0.3,1,ML,27.5
15.808848,120.571571,7.5,21,37,56.5,0.3,1,ML,55
15.737812,120.577325,7.5,21,16,55.88,0.3,6,ML,27.5
15.737879,120.577483,7.5,20,14,54.04,0.3,6,ML,20
15.74407,120.597089,7.5,17,30,65.37,0.3,100,MH,15
15.625795,120.650289,7.5,20,30,16.33,0.3,6,SM,15
15.625836,120.650662,7.5,20,30,30.02,0.3,6,SM,15
15.666889,120.642879,7.5,17,21,61.76,0.3,1,MH,12
15.684023,120.639705,7.5,17,18,67.41,0.3,21,MH,12
15.685089,120.637294,7.5,19,18,28.58,0.4,1,SM,15
15.786314,120.605458,7.5,21,19,22.2,0.3,3.5,SM,15
15.798112,120.611316,7.5,18,66,53,0.4,100,ML,20
15.798144,120.611495,7.5,18,63,59.5,0.4,100,ML,20
15.7854,120.613728,7.5,21,22,34.31,0.3,5,SM,15
15.785383,120.613613,7.5,20,28,17.94,0.3,3,SM,15
15.78522,120.613398,7.5,18,14,27.48,0.3,3,SM,10
15.797873,120.60978,7.5,17,11,61.4,0.4,0.4,MH,10
15.799033,120.611473,7.5,20,11,34.92,0.4,1.1,SM,10
15.535479,120.689187,7.5,21,57,34.31,0.3,6,SM,20
15.535636,120.689206,7.5,22,56,34.81,0.3,6,SM,20
15.597176,120.664616,7.5,18,33,55.29,0.3,3,ML,15
15.589208,120.698247,7.5,17.6,11,56.46,0.4,1.1,ML,15
15.596175,120.698729,7.5,17.6,17,52.5,0.4,3,ML,15
15.558353,120.689713,7.5,17,15,65.1,0.3,1.5,MH,12
15.558274,120.68961,7.5,17,27,63.5,0.3,1.5,MH,12
15.543797,120.681065,7.5,20,41,32.14,0.3,6,SM,20
15.543676,120.681087,7.5,21,37,28.58,0.3,6,SM,20
15.645886,120.388381,7.5,23,100,0,0.4,4,ROCK,6000
15.715506,120.623904,7.5,20,16,0.543,0.4,28.5,ML,20
15.759537,120.600182,7.5,20,19,0.2643,0.3,1.5,SM,15
15.635408,120.624588,7.5,17,41,0.664,0.3,7.5,MH,20
15.555718,120.600598,7.5,19,33,0.209,0.3,3,SM,15
15.592509,120.620622,7.5,20,34,0.2,0.3,3,SM,20
15.59251,120.620552,7.5,21,30,0.239,0.3,3,SM,15
15.556476,120.573764,7.5,19,34,0.228,0.3,100,SM,20
15.556501,120.573845,7.5,19,32,0.233,0.3,100,SM,15
15.578761,120.573483,7.5,17,24,0.6334,0.3,4.5,MH,15
15.600169,120.544751,7.5,17,32,0.623,0.3,100,MH,15
15.600168,120.544618,7.5,17,30,0.678,0.3,100,MH,15
15.589244,120.597051,7.5,21,42,0.278,0.3,2.5,SM,20
15.58917,120.597011,7.5,21,45,0.236,0.3,2.5,SM,20
15.620661,120.500156,7.5,23,100,0,0.3,3,ROCK,2000
15.620647,120.500056,7.5,23,100,0,0.3,2.37,ROCK,2000
15.598293,120.517626,7.5,23,100,0,0.3,12,ROCK,300
15.555633,120.608133,7.5,19,45,0.32,0.3,2,SM,20
15.55565,120.608052,7.5,21,24,0.3,0.3,2,SM,15
15.596727,120.608189,7.5,20,44,0.25,0.3,1.5,SM,20
15.572991,120.551964,7.5,23,100,0,0.4,10,ROCK,6000
15.573001,120.551884,7.5,23,100,0,0.4,10.5,ROCK,6000
15.602593,120.593001,7.5,23,41,0.278,0.3,4.5,SM,20
15.645909,120.52908,7.5,17.6,30,0.532,0.4,6,ML,15
15.66474,120.555608,7.5,17,10,0.656,0.3,2,MH,10
15.664765,120.55554,7.5,18,12,0.658,0.3,2,MH,12
15.636114,120.543763,7.5,21,28,0.651,0.3,3,MH,15
15.636527,120.543634,7.5,21,32,0.32,0.3,3,SM,35
15.691076,120.55347,7.5,6,10,0.8077,0.3,3,CH,13
15.677637,120.58916,7.5,20,12,0.658,0.3,3,MH,2500
15.677583,120.589097,7.5,21,27,0.656,0.3,3,MH,15
15.677111,120.480166,7.5,23,100,0,0.4,1.05,ROCK,300
15.677082,120.480209,7.5,23,100,0,0.4,1.05,ROCK,300
15.634223,120.517015,7.5,23,100,0,0.4,6.1,ROCK,2000
15.668819,120.584161,7.5,18.075,17,0.8946,0.5,1,CH,27.5
15.669577,120.580887,7.5,23.054,18,0.9833,0.5,1,CH,27.5
15.669652,120.580584,7.5,20.545,48,0.034,0.5,1,SC,9.5
15.62325,120.371596,7.5,23,100,0,0.4,7.5,ROCK,2000
15.625251,120.378636,7.5,23,100,0,0.4,100,ROCK,2000
15.625081,120.378554,7.5,23,100,0,0.4,100,ROCK,2000
15.646295,120.392319,7.5,23,100,0,0.4,9,ROCK,650
15.684619,120.633292,7.5,17.2,17,61.9,0.4,4,MH,12
15.586626,120.699743,7.5,18,34,56.5,0.3,4.5,ML,15
15.7270818,120.3585672,7.5,18,8,96,0.4,0.01,ML,20
15.368379,120.505943,7.5,23,100,0,0.4,6,ROCK,6000
15.3368218,120.505972,7.5,23,100,0,0.4,9,ROCK,6000
15.368155,120.505985,7.5,23,100,0,0.4,9,ROCK,6000
15.345582,120.592561,7.5,20,28,39.07,0.4,2.5,SM,32.5
15.345923,120.592566,7.5,20,29,5.65,0.4,2.5,SM,32.5
15.345885,120.592252,7.5,20,29,4.56,0.4,2.9,SP,32.5
15.3493346,120.5740834,7.5,20,22,3.96,0.4,1.5,SP,32.5
15.3493432,120.5740782,7.5,20,30,4.54,0.4,1.5,SP,32.5
15.3604846,120.5304394,7.5,21,36,81.74,0.4,9.3,CH,55
15.3604923,120.5304318,7.5,21,36,81.67,0.4,9.5,CH,55
15.3604639,120.5304378,7.5,21,41,26.49,0.4,9.5,SM,35
15.3604936,120.5304873,7.5,21,40,81.34,0.4,9.3,CH,55
15.311507,120.525509,7.5,23,100,0,0.4,100,ROCK,650
15.311605,120.525277,7.5,23,100,0,0.4,100,ROCK,6000
15.368374,120.505995,7.5,23,100,0,0.45,6,ROCK,650
15.368238,120.505962,7.5,23,100,0,0.45,9,ROCK,650
15.368155,120.505985,7.5,23,100,0,0.45,9,ROCK,650
15.336751,120.592007,7.5,21,26,64.83,0.4,6,MH,27.5
15.336912,120.592032,7.5,21,40,61.27,0.4,6,MH,55
15.337439,120.589244,7.5,21,40,65.29,0.4,6,MH,55
15.35055556,120.5733333,7.5,21,52,29.23,0.4,100,SM,65
15.35055666,120.5734335,7.5,21,38,28.88,0.4,100,SM,35
15.35055757,120.5735496,7.5,21,52,28.23,0.4,100,SM,65
15.37828,120.50819,7.5,23,100,0,0.4,8.5,ROCK,6000
15.378975,120.508226,7.5,23,100,0,0.4,8.6,ROCK,6000
15.378334,120.508301,7.5,23,100,0,0.4,9,ROCK,6000
15.378269,120.508313,7.5,23,100,0,0.4,8.5,ROCK,650
15.378308,120.508307,7.5,23,100,0,0.4,9.1,ROCK,650
15.3505296,120.5701649,7.5,21,59,1.88,0.4,6,SP,65
15.332215,120.5908914,7.5,21,31,53.91,0.36,3,ML,55
15.33229444,120.5909653,7.5,21,33,52.94,0.36,3,ML,55
15.32917361,120.5899628,7.5,21,28,53.44,0.36,3,ML,27.5
15.32917432,120.5899736,7.5,21,29,53.89,0.36,3,ML,27.5
15.3575853,120.530428,7.5,20,16,2.84,0.4,9,SP,32.5
15.3575962,120.5304292,7.5,20,17,2.5,0.4,9,SP,32.5
15.3575763,120.5304292,7.5,20,18,4.78,0.4,9,SP,32.5
15.468587,120.443263,7.5,23,100,0,0.47,8,ROCK,6000
15.468598,120.442912,7.5,23,100,0,0.47,7.5,ROCK,6000
15.616506,120.434783,7.5,23,100,0,0.47,6,ROCK,6000
15.616441,120.434581,7.5,23,100,0,0.47,6,ROCK,6000
15.470214,120.383233,7.5,23,100,0,0.48,6,ROCK,6000
15.817066,120.611691,7.5,21,41,2,0.47,3,SM,35
15.817149,120.611651,7.5,21,45,19,0.47,3,SM,35
15.6254782,120.287526,7.5,20,19.89,19,0.346,3.46,SM,32.5
15.279038,120.568952,9,21,32,22.99,0.4,9,SM,35
15.279238,120.568983,9,21,34,27.1,0.4,9,SM,35
15.279348,120.56922,9,21,33,24.45,0.4,9,SM,35
15.279277,120.56927,9,20,30,27.56,0.4,9,SM,32.5
15.322512,120.596153,9,21,42,22.43,0.35,3,SM,35
15.322431,120.596132,9,21,45,21.62,0.35,3,SM,35
15.322557,120.596316,9,21,47,20.22,0.35,3,SM,35
15.322509,120.596224,9,21,49,20.54,0.35,3,SM,35
15.279931,120.569317,9,21,51,3.47,0.4,6,SP,65
15.279822,120.569431,9,21,49,2.97,0.4,6,SP,35
15.280222,120.569403,9,21,49,2.79,0.4,6,SP,35
15.2794012,120.567799,9,21,52,2.79,0.4,6,SP,65
15.277817,120.5210103,9,21,46,26.88,0.4,9.5,SM,35
15.277935,120.521199,9,21,51,10.3,0.4,9.5,SP-SM,65
15.277791,120.521274,9,21,50,82.15,0.4,9.5,CH,55
15.277908,120.521475,9,21,53,26.32,0.4,9.5,SM,65
15.265678,120.557086,9,20,11,85.24,0.4,1,CH,20
15.265469,120.557034,9,20,13,88.15,0.4,1,CH,20
15.278801,120.521966,9,21,36,65.2,0.4,2,MH,55
15.278521,120.521958,9,21,39,68.28,0.4,2,MH,55
15.412247,120.6778943,9,21,52,3.59,0.35,3,SP,65
15.412208,120.6779764,9,21,53,1.34,0.35,3,SP,65
15.412146,120.6780798,9,21,55,2.68,0.35,3,SP,65
15.399089,120.718261,9,21,60,64.51,0.34,3,MH,55
15.399174,120.718278,9,21,78,66.62,0.34,3,MH,55
15.278117,120.520837,9,21,32,55.45,0.4,3,ML,55
15.277977,120.520838,9,21,34,56.67,0.4,3,ML,55
15.331346,120.636432,9,21,96,28,0.36,3,SM,65
15.331116,120.636551,9,21,72,50.72,0.36,3,ML,55
15.331107,120.636745,9,21,89,30.77,0.36,3,SM,65
15.331209,120.636648,9,21,76,51.16,0.36,3,ML,55
15.3504006,120.4602369,9,21,33,27.88,0.44,8.5,SM,35
15.350654,120.4597661,9,21,35,32.3,0.44,8.5,SM,35
15.35074833,120.4596344,9,21,37,26.55,0.44,8.5,SM,35
15.35073667,120.4596797,9,21,31,28.85,0.44,8.5,SM,35
15.354686,120.446385,9,19.9,19,29.94,0.48,4,SM,32.5
15.3578,120.53076,9,21,27,22.37,0.4,7.5,SM,32.5
15.35779,120.53053,9,21,30,22.27,0.4,7.5,SM,32.5
15.35771,120.5304,9,21,27,33.68,0.4,7.5,SM,32.5
15.3577,120.53029,9,21,25,32.78,0.4,7.5,SM,32.5
15.348322,120.471861,9,21,31,0.9,0.44,5,SP,35
15.347915,120.472292,9,21,36,0.9,0.44,3,SP,35
15.347612,120.472865,9,21,32,3.3,0.44,4.5,SP,35
15.377822,120.467915,9,19.6,36,32.84,0.45,4,SM,35
15.33255,120.591192,9,19,76,3.66,0.4,3,SP,65
15.33235,120.591202,9,18,73,3.64,0.4,3,SP,65
15.329174,120.539963,9,21,76,3.29,0.4,3,SP,65
15.332708,120.591205,9,19.5,52,4.71,0.4,3,SP,65
15.404695,120.517583,9,21.8,46,2.95,0.4,3,SP,35
15.337582,120.438447,9,22.2,1,2.44,0.45,100,SP,4
15.338506,120.439017,9,20.9,42,3.25,0.45,0.5,SP,35
15.377932,120.46811,9,20,24,22.66,0.41,3,SM,32.5
15.376099,120.465189,9,21.8,10,2.17,0.41,3,SP,13.5
15.403506,120.535484,9,21,10,34.11,0.4,1,SM,13.5
15.401833,120.537011,9,19.5,10,20.47,0.4,1,SM,13.5
15.35027778,120.5733333,9,21,53,26.19,0.4,100,SM,65
15.324878,120.421894,9,21,43,24.3,0.03,3,SM,35
15.409628,120.531149,9,21,31,27.7,0.4,0.6,SM,35
15.408638,120.533869,9,20,29,28.3,0.4,0.6,SM,32.5
15.406295,120.536085,9,21,41,3.18,0.4,1,SP,35
15.37835,120.50901,9,23,100,50,0.4,3,ROCK,500
15.378394,120.5089,9,23,100,50,0.4,2.8,ROCK,500
15.378457,120.509039,9,23,100,50,0.4,3.2,ROCK,100
15.378411,120.509217,9,23,100,50,0.4,2.5,ROCK,500
15.378467,120.509242,9,23,100,50,0.4,2.7,ROCK,100
15.346585,120.591898,9,21,100,5,0.36,8.6,Sandstone,6000
15.346589,120.59203,9,21,100,5,0.36,9,Sandstone,6000
15.35940626,120.536204,9,21,48,21.72,0.4,100,SM,35
15.35942178,120.5361342,9,21,46,19.98,0.4,100,SM,35
15.35945799,120.536043,9,21,49,26.86,0.4,100,SM,35
15.368641,120.491331,9,21,100,5,0.45,7.5,Sandstone,6000
15.368641,120.490274,9,21,100,5,0.45,7.5,Sandstone,6000
15.368729,120.490337,9,21,100,5,0.45,7.5,Sandstone,6000
15.368404,120.491331,9,21,100,5,0.45,7.5,Sandstone,6000
15.367389,120.491501,9,21,100,5,0.45,7.5,Sandstone,6000
15.361412,120.444146,9,21,45,4,0.47,1.5,SP,35
15.362605,120.444932,9,21,44,3,0.47,1.5,SP,35
15.400328,120.538445,9,21,38,2.5,0.4,2,SP,35
15.327305,120.424012,9,21,45,29.3,0.45,0.61,SM,35
15.328152,120.424192,9,21,45,23.1,0.45,0.61,SM,35
15.32419,120.423641,9,21,44,26.7,0.45,3,SM,35
15.3432561,120.5477321,9,21,70,20.8,0.4,4.5,SM,65
15.343333,120.547777,9,23,100,0,0.4,7,Silty Tuff,6000
15.35897175,120.5291712,9,18,1,28.98,0.4,100,SM,4
15.35897175,120.5291229,9,18,1,32.26,0.4,100,SM,4
15.35897692,120.5290693,9,18,1,30.17,0.4,100,SM,4
15.376099,120.465189,9,20,11.25,2.17,0.45,3,SP,32.5
15.377334,120.466745,9,20,25.5,3.54,0.45,3,SP,32.5
15.616506,120.434783,9,23,100,0,0.47,6,Sandstone,6000
15.616441,120.434581,9,23,100,0,0.47,6,Sandstone,6000
15.615178,120.438655,9,23,100,0,0.45,100,Coring,6000
15.615603,120.438983,9,23,100,0,0.45,100,Coring,6000
15.463753,120.466264,9,17.56,100,0,0.4,9.13,Sandstone,6000
15.463478,120.466264,9,23,100,0,0.4,4.77,Sandstone,6000
15.477092,120.572627,9,23,100,3.65,0.42,3,ROCK,650
15.477114,120.572519,9,23,100,3.82,0.42,3.1,ROCK,650
15.429698,120.637142,9,18.1,31,10,0.35,1.3,SM,35
15.48961,120.588291,9,21,49,56.21,0.42,4.5,ML,55
15.484068,120.618036,9,23,100,26.4,0.37,1,Coring,6000
15.468813,120.653222,9,21,50,13.82,0.4,3,SM,35
15.529917,120.593229,9,23,100,0,0.4,1.5,Coring,6000
15.51257,120.530434,9,21,48,19.66,0.3,1.5,SM,35
15.512619,120.530559,9,20,50,34.19,0.3,1.5,SM,35
15.482223,120.618998,9,23,100,0,0.37,6,Coring,6000
15.478732,120.612065,9,23,100,0,0.37,3,Coring,6000
15.465571,120.56082,9,23,100,0,0.4,2,Coring,6000
15.506958,120.582855,9,22,22,2,0.3,3,SP,32.5
15.506284,120.581837,9,22,30,1.6,0.3,1.5,SP,32.5
15.505427,120.581811,9,22,28,1.5,0.3,3,SP,32.5
15.4589611,120.563484,9,23,100,0,0.4,3,Coring,6000
15.4446,120.598586,9,21,50,23,0.4,2.5,SM,35
15.460898,120.57104,9,23,100,0,0.42,100,Coring,6000
15.460948,120.571038,9,19.58,50,25,0.42,100,SM,35
15.439278,120.1588021,9,23,100,0,0.36,9,Coring,6000
15.473513,120.586521,9,21,45,68,0.42,3,MH,55
15.473617,120.586585,9,21,58,67,0.42,3,MH,55
15.50401,120.545443,9,21.2,100,0,0.42,100,Coring,6000
15.500177,120.578478,9,23,100,0,0.42,4.2,Coring,6000
15.500281,120.578607,9,23,100,0,0.42,4.2,Coring,6000
15.461005,120.628472,9,23,100,0,0.3,3,Coring,6000
15.514846,120.595286,9,23,100,0,0.2,2,Silty Tuff,6000
15.471258,120.62191,9,23,100,0,0.42,10,Sandstone,6000
15.471257,120.621935,9,23,100,0,0.42,11,Sandstone,6000
15.47107,120.621805,9,23,100,0,0.42,11,Sandstone,6000
15.471258,120.62191,9,23,100,0,0.42,10.5,Sandstone,6000
15.470799,120.621795,9,23,100,0,0.42,10,Sandstone,6000
15.47079,120.62194,9,23,100,0,0.42,11,Sandstone,6000
15.452293,120.604534,9,23,100,0,0.36,3,Tuff,6000
15.405077,120.523147,9,25.1,45,23.8,0.4,100,SM,35
15.404488,120.52111,9,20.5,42,27.2,0.4,100,SM,35
15.350556,120.5733333,9,21,64,34.07,0.4,100,SM,65
15.35027778,120.5733333,9,21,53,26.19,0.4,100,SM,65
15.663855,120.640629,9,21,31,29.7,0.4,3,SM,35
15.636466,120.678522,9,20,11,64.78,0.4,5,MH,20
15.636579,120.67891,9,20,12,61.47,0.4,6,MH,20
15.636575,120.678641,9,21,20,65.33,0.4,100,MH,27.5
15.350654,120.4597661,9,21,35,32.3,0.45,8.5,SM,35
15.3505555,120.4594444,9,21,31,32.73,0.45,8.5,SM,35
15.3508333,120.4596333,9,21,37,26.55,0.45,8.5,SM,35
15.3507366,120.4596797,9,21,31,28.85,0.45,8.5,SM,35
15.3596706,120.5295569,9,21,32,59.05,0.4,1.5,ML,55
15.3596141,120.5296142,9,21,31,53.79,0.4,1.5,ML,55
15.3170505,120.5445324,9,23,100,0,0.4,9,Silty Tuff,6000
15.317026,120.5444387,9,23,100,0,0.4,12,Silty Tuff,6000
15.3169582,120.5443456,9,23,100,0,0.4,9,Silty Tuff,6000
15.3576096,120.5307234,9,20,27,22.37,0.4,7.5,SM,32.5
15.3576708,120.5305979,9,20,25,30.25,0.4,7.5,SM,32.5
15.3575746,120.5304976,9,20,30,22.27,0.4,7.5,SM,32.5
15.360509,120.5299422,9,21,50,80.45,0.4,9.3,CH,55
15.3606868,120.5302883,9,21,44,29.09,0.4,9.5,SM,35
15.3604388,120.53002,9,21,49,27.17,0.4,9.5,SM,35
15.3605854,120.5301752,9,21,50,55.17,0.4,9.3,ML,55
15.3589515,120.5297841,9,21,31,56.23,0.4,3,ML,55
15.3589267,120.5296187,9,21,31,53.79,0.4,1.5,ML,55
15.3502499,120.4587197,9,21,50,25.18,0.45,1.05,SM,35
15.3502834,120.4589033,9,21,52,33.26,0.45,1.05,SM,65
15.3504817,120.4589928,9,21,54,23.36,0.45,1.05,SM,65
15.359346,120.5292768,9,20,27,33.86,0.4,7.5,SM,32.5
15.3591204,120.5295204,9,20,25,32.78,0.4,7.5,SM,32.5
15.3585559,120.5361853,9,21,48,21.72,0.4,100,SM,35
15.3588452,120.5360233,9,21,49,24.4,0.4,100,SM,35
15.311507,120.525509,9,23,100,0,0.4,100,Tuff,6000
15.311605,120.525277,9,23,100,0,0.4,100,Tuff,6000
15.311683,120.525076,9,23,100,0,0.4,100,Tuff,6000
15.367389,120.491501,9,23,100,0,0.45,7.5,Sandstone,6000
15.368729,120.490337,9,23,100,0,0.45,7.5,ROCK,6000
15.368404,120.491331,9,23,100,0,0.45,7.5,ROCK,6000
15.32775,120.591127,9,21,79,26.55,0.4,3,SM,65
15.327568,120.590818,9,21,74,31.98,0.4,3,SM,65
15.327553,120.591062,9,21,53,31.64,0.4,6,SM,65
15.327533,120.591042,9,21,79,28.01,0.4,3,SM,65
15.3360374,120.6249407,9,21,19,81.33,0.36,1.05,CH,27.5
15.335743,120.6249792,9,21,28,80.96,0.36,1.05,CH,27.5
15.3032316,120.6952735,9,21,33,2.13,0.33,4.05,SP,35
15.3030271,120.695197,9,21,35,3.59,0.33,4.05,SP,35
15.3360188,120.658229,9,21,49,20.14,0.4,100,SM,35
15.3358829,120.6581489,9,21,50,20.3,0.4,100,SM,35
15.3358237,120.6583001,9,21,50,19.66,0.4,100,SM,35
15.3246303,120.6566815,9,21,40,24.41,0.36,1,SM,35
15.3241186,120.6565847,9,21,41,27.4,0.36,1,SM,35
15.326433,120.6543302,9,21,31,23.52,0.36,1,SM,35
15.3264609,120.6545474,9,21,32,18.59,0.36,1,SM,35
15.325277,120.653888,9,21,45,20.38,0.36,100,SM,35
15.325833,120.653611,9,21,41,34.9,0.36,100,SM,35
15.325833,120.654166,9,21,41,29.82,0.36,100,SM,35
15.27346,120.56187,9,18.15,50,66.1,0.4,100,CL,6000
15.686632,120.412972,9,16.5,43,66.1,0.4,4.5,MH,20
15.686638,120.41313,9,17.1,35,64.9,0.4,5,MH,20
15.686652,120.412968,9,21,52,63.3,0.4,6,MH,20
15.686296,120.412971,9,21,17,65.3,0.4,7,MH,27.5
15.686062,120.412563,9,21,27,64.7,0.4,7,MH,27.5
15.743831,120.443005,9,23,100,0,0.3,100,ROCK,6000
15.743915,120.443051,9,23,100,0,0.3,100,ROCK,6000
15.745085,120.576019,9,21,37,56,0.3,2,ML,55
15.744907,120.576261,9,21,26,59,0.3,2,ML,27.5
15.769692,120.575525,9,21,39,22.77,0.3,1,SM,35
15.808724,120.571566,9,21,27,56.1,0.3,1,ML,27.5
